"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"COL","Colombia","SELF","Self- and other supply ","2011","2011","M3","Cubic metres","6","Millions",,,131881.914,,
"COL","Colombia","SELF","Self- and other supply ","2012","2012","M3","Cubic metres","6","Millions",,,128237.139,,
"COL","Colombia","SELF","Self- and other supply ","2013","2013","M3","Cubic metres","6","Millions",,,131036.035,,
"COL","Colombia","SELF","Self- and other supply ","2014","2014","M3","Cubic metres","6","Millions",,,136302.453,,
"COL","Colombia","SELF","Self- and other supply ","2015","2015","M3","Cubic metres","6","Millions",,,139897.969,,
"COL","Colombia","SELF","Self- and other supply ","2016","2016","M3","Cubic metres","6","Millions",,,151093.963,,
"COL","Colombia","SELF","Self- and other supply ","2017","2017","M3","Cubic metres","6","Millions",,,181108.208,,
"COL","Colombia","SELF","Self- and other supply ","2018","2018","M3","Cubic metres","6","Millions",,,175022.541,"E","Estimated value"
"COL","Colombia","SELF","Self- and other supply ","2019","2019","M3","Cubic metres","6","Millions",,,176044.412,,
"COL","Colombia","SELF","Self- and other supply ","2020","2020","M3","Cubic metres","6","Millions",,,170348.054,,
"EST","Estonia","SELF_SER","Self- and other supply - Services","2019","2019","M3","Cubic metres","6","Millions",,,1.474,,
"EST","Estonia","SELF_SER","Self- and other supply - Services","2020","2020","M3","Cubic metres","6","Millions",,,1.369,,
"EST","Estonia","SELF_SER","Self- and other supply - Services","2021","2021","M3","Cubic metres","6","Millions",,,1.442,,
"COL","Colombia","PUB_IND","Public water supply for industrial activities","2010","2010","M3","Cubic metres","6","Millions",,,89.374,,
"COL","Colombia","PUB_IND","Public water supply for industrial activities","2011","2011","M3","Cubic metres","6","Millions",,,100.683,,
"COL","Colombia","PUB_IND","Public water supply for industrial activities","2012","2012","M3","Cubic metres","6","Millions",,,100.964,,
"COL","Colombia","PUB_IND","Public water supply for industrial activities","2013","2013","M3","Cubic metres","6","Millions",,,105.46,,
"COL","Colombia","PUB_IND","Public water supply for industrial activities","2014","2014","M3","Cubic metres","6","Millions",,,101.2,,
"COL","Colombia","PUB_IND","Public water supply for industrial activities","2015","2015","M3","Cubic metres","6","Millions",,,101.774,,
"COL","Colombia","PUB_IND","Public water supply for industrial activities","2016","2016","M3","Cubic metres","6","Millions",,,110.97,,
"COL","Colombia","PUB_IND","Public water supply for industrial activities","2017","2017","M3","Cubic metres","6","Millions",,,110.908,,
"COL","Colombia","PUB_IND","Public water supply for industrial activities","2018","2018","M3","Cubic metres","6","Millions",,,113.725,"E","Estimated value"
"COL","Colombia","PUB_IND","Public water supply for industrial activities","2019","2019","M3","Cubic metres","6","Millions",,,111.755,,
"COL","Colombia","PUB_IND","Public water supply for industrial activities","2020","2020","M3","Cubic metres","6","Millions",,,103.714,,
"COL","Colombia","SELF_ELEC","Self- and other supply for electricity production and distribution","2010","2010","M3","Cubic metres","6","Millions",,,53654.887,,
"COL","Colombia","SELF_ELEC","Self- and other supply for electricity production and distribution","2011","2011","M3","Cubic metres","6","Millions",,,65345.202,,
"COL","Colombia","SELF_ELEC","Self- and other supply for electricity production and distribution","2012","2012","M3","Cubic metres","6","Millions",,,59422.313,,
"COL","Colombia","SELF_ELEC","Self- and other supply for electricity production and distribution","2013","2013","M3","Cubic metres","6","Millions",,,55424.872,,
"COL","Colombia","SELF_ELEC","Self- and other supply for electricity production and distribution","2014","2014","M3","Cubic metres","6","Millions",,,57573.326,,
"COL","Colombia","SELF_ELEC","Self- and other supply for electricity production and distribution","2015","2015","M3","Cubic metres","6","Millions",,,57060.025,,
"COL","Colombia","SELF_ELEC","Self- and other supply for electricity production and distribution","2016","2016","M3","Cubic metres","6","Millions",,,65476.828,,
"COL","Colombia","SELF_ELEC","Self- and other supply for electricity production and distribution","2017","2017","M3","Cubic metres","6","Millions",,,90419.232,,
"COL","Colombia","SELF_ELEC","Self- and other supply for electricity production and distribution","2018","2018","M3","Cubic metres","6","Millions",,,82831.326,"E","Estimated value"
"COL","Colombia","SELF_ELEC","Self- and other supply for electricity production and distribution","2019","2019","M3","Cubic metres","6","Millions",,,79730.479,,
"COL","Colombia","SELF_ELEC","Self- and other supply for electricity production and distribution","2020","2020","M3","Cubic metres","6","Millions",,,72292.847,,
"ITA","Italy","PUB_ELEC","Public water supply for electricity","2015","2015","M3","Cubic metres","6","Millions",,,0,,
"COL","Colombia","PUB_CONST","Public water supply for construction","2010","2010","M3","Cubic metres","6","Millions",,,6.366,,
"COL","Colombia","PUB_CONST","Public water supply for construction","2011","2011","M3","Cubic metres","6","Millions",,,5.958,,
"COL","Colombia","PUB_CONST","Public water supply for construction","2012","2012","M3","Cubic metres","6","Millions",,,5.884,,
"COL","Colombia","PUB_CONST","Public water supply for construction","2013","2013","M3","Cubic metres","6","Millions",,,5.937,,
"COL","Colombia","PUB_CONST","Public water supply for construction","2014","2014","M3","Cubic metres","6","Millions",,,5.988,,
"COL","Colombia","PUB_CONST","Public water supply for construction","2015","2015","M3","Cubic metres","6","Millions",,,5.707,,
"COL","Colombia","PUB_CONST","Public water supply for construction","2016","2016","M3","Cubic metres","6","Millions",,,7.41,,
"COL","Colombia","PUB_CONST","Public water supply for construction","2017","2017","M3","Cubic metres","6","Millions",,,6.996,,
"COL","Colombia","PUB_CONST","Public water supply for construction","2018","2018","M3","Cubic metres","6","Millions",,,6.576,"E","Estimated value"
"COL","Colombia","PUB_CONST","Public water supply for construction","2019","2019","M3","Cubic metres","6","Millions",,,7.531,,
"COL","Colombia","PUB_CONST","Public water supply for construction","2020","2020","M3","Cubic metres","6","Millions",,,5.954,,
"COL","Colombia","SELF_MANU","Self- and other supply for total manufacturing","2010","2010","M3","Cubic metres","6","Millions",,,248.52,,
"COL","Colombia","SELF_MANU","Self- and other supply for total manufacturing","2011","2011","M3","Cubic metres","6","Millions",,,281.43,,
"COL","Colombia","SELF_MANU","Self- and other supply for total manufacturing","2012","2012","M3","Cubic metres","6","Millions",,,272.14,,
"COL","Colombia","SELF_MANU","Self- and other supply for total manufacturing","2013","2013","M3","Cubic metres","6","Millions",,,270.68,,
"COL","Colombia","SELF_MANU","Self- and other supply for total manufacturing","2014","2014","M3","Cubic metres","6","Millions",,,279.83,,
"COL","Colombia","SELF_MANU","Self- and other supply for total manufacturing","2015","2015","M3","Cubic metres","6","Millions",,,270.15,,
"COL","Colombia","SELF_MANU","Self- and other supply for total manufacturing","2016","2016","M3","Cubic metres","6","Millions",,,271.01,,
"COL","Colombia","SELF_MANU","Self- and other supply for total manufacturing","2017","2017","M3","Cubic metres","6","Millions",,,275.97,,
"COL","Colombia","SELF_MANU","Self- and other supply for total manufacturing","2018","2018","M3","Cubic metres","6","Millions",,,277.91,"E","Estimated value"
"COL","Colombia","SELF_MANU","Self- and other supply for total manufacturing","2019","2019","M3","Cubic metres","6","Millions",,,270.42,,
"COL","Colombia","SELF_MANU","Self- and other supply for total manufacturing","2020","2020","M3","Cubic metres","6","Millions",,,257.73,,
"COL","Colombia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2010","2010","M3","Cubic metres","6","Millions",,,64429.538,,
"COL","Colombia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2011","2011","M3","Cubic metres","6","Millions",,,66028.255,,
"COL","Colombia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2012","2012","M3","Cubic metres","6","Millions",,,68320.124,,
"COL","Colombia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2013","2013","M3","Cubic metres","6","Millions",,,75112.778,,
"COL","Colombia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2014","2014","M3","Cubic metres","6","Millions",,,78231.513,,
"COL","Colombia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2015","2015","M3","Cubic metres","6","Millions",,,82356.332,,
"COL","Colombia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2016","2016","M3","Cubic metres","6","Millions",,,85162.572,,
"COL","Colombia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2017","2017","M3","Cubic metres","6","Millions",,,90251.298,,
