ObjectId,country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
459326892,Canada,North America,Electricity production (cooling). Non-freshwater,2013,Cubic metres,6,Millions,3008.5,
683877254,Canada,North America,Electricity production (cooling). Non-freshwater,2015,Cubic metres,6,Millions,3052.6,
553050153,Canada,North America,Abstractions for manufacturing. Reused water,2005,Cubic metres,6,Millions,3164.1,
669611046,Canada,North America,Abstractions for manufacturing. Reused water,2007,Cubic metres,6,Millions,2665.2,
719993013,Canada,North America,Abstractions for manufacturing. Reused water,2009,Cubic metres,6,Millions,2089.5,
459344931,Canada,North America,Abstractions for manufacturing. Reused water,2011,Cubic metres,6,Millions,2004.5,
459326892,Canada,North America,Abstractions for manufacturing. Reused water,2013,Cubic metres,6,Millions,2593.2,
683877254,Canada,North America,Abstractions for manufacturing. Reused water,2015,Cubic metres,6,Millions,2407.0,
726451439,Canada,North America,Abstractions for manufacturing. Reused water,2017,Cubic metres,6,Millions,2658.0,
109292380,Canada,North America,Public water supply,1995,Cubic metres,6,Millions,5201.0,
719993013,Canada,North America,Public water supply,2009,Cubic metres,6,Millions,4608.279,
459344931,Canada,North America,Public water supply,2011,Cubic metres,6,Millions,4449.615,
459326892,Canada,North America,Public water supply,2013,Cubic metres,6,Millions,4391.486,
683877254,Canada,North America,Public water supply,2015,Cubic metres,6,Millions,4265.872,
726451439,Canada,North America,Public water supply,2017,Cubic metres,6,Millions,4066.629,
109292380,Canada,North America,Public water supply for industrial activities,1995,Cubic metres,6,Millions,1928.3,
719993013,Canada,North America,Public water supply for industrial activities,2009,Cubic metres,6,Millions,575.523,
459344931,Canada,North America,Public water supply for industrial activities,2011,Cubic metres,6,Millions,493.68,
459326892,Canada,North America,Public water supply for industrial activities,2013,Cubic metres,6,Millions,507.67,
683877254,Canada,North America,Public water supply for industrial activities,2015,Cubic metres,6,Millions,517.16,
726451439,Canada,North America,Public water supply for industrial activities,2017,Cubic metres,6,Millions,591.25,
553050153,Canada,North America,Public water supply for mining and quarrying,2005,Cubic metres,6,Millions,7.5,
669611046,Canada,North America,Public water supply for mining and quarrying,2007,Cubic metres,6,Millions,16.9,
719993013,Canada,North America,Public water supply for mining and quarrying,2009,Cubic metres,6,Millions,15.0,
459344931,Canada,North America,Public water supply for mining and quarrying,2011,Cubic metres,6,Millions,15.0,
459326892,Canada,North America,Public water supply for mining and quarrying,2013,Cubic metres,6,Millions,21.0,
683877254,Canada,North America,Public water supply for mining and quarrying,2015,Cubic metres,6,Millions,15.0,
726451439,Canada,North America,Public water supply for mining and quarrying,2017,Cubic metres,6,Millions,29.6,
109292380,Canada,North America,Public water supply for total manufacturing,1995,Cubic metres,6,Millions,855.26,
553050153,Canada,North America,Public water supply for total manufacturing,2005,Cubic metres,6,Millions,619.0,
669611046,Canada,North America,Public water supply for total manufacturing,2007,Cubic metres,6,Millions,606.0,
719993013,Canada,North America,Public water supply for total manufacturing,2009,Cubic metres,6,Millions,538.423,
459344931,Canada,North America,Public water supply for total manufacturing,2011,Cubic metres,6,Millions,454.37,
459326892,Canada,North America,Public water supply for total manufacturing,2013,Cubic metres,6,Millions,461.43,
683877254,Canada,North America,Public water supply for total manufacturing,2015,Cubic metres,6,Millions,481.03,
726451439,Canada,North America,Public water supply for total manufacturing,2017,Cubic metres,6,Millions,527.27,
109292380,Canada,North America,Public water supply for electricity,1995,Cubic metres,6,Millions,206.1,
719993013,Canada,North America,Public water supply for electricity,2009,Cubic metres,6,Millions,14.75,
459344931,Canada,North America,Public water supply for electricity,2011,Cubic metres,6,Millions,16.3,
459326892,Canada,North America,Public water supply for electricity,2013,Cubic metres,6,Millions,15.51,
683877254,Canada,North America,Public water supply for electricity,2015,Cubic metres,6,Millions,12.41,
726451439,Canada,North America,Public water supply for electricity,2017,Cubic metres,6,Millions,26.75,
553050153,Canada,North America,Public water supply for food processing industry,2005,Cubic metres,6,Millions,150.0,
669611046,Canada,North America,Public water supply for food processing industry,2007,Cubic metres,6,Millions,191.0,
553050153,Canada,North America,Public water supply for basic metals,2005,Cubic metres,6,Millions,73.0,
669611046,Canada,North America,Public water supply for basic metals,2007,Cubic metres,6,Millions,60.0,
669611046,Canada,North America,Public water supply transport vehicles and equipment,2007,Cubic metres,6,Millions,21.0,
553050153,Canada,North America,Public water supply for paper products,2005,Cubic metres,6,Millions,132.0,
669611046,Canada,North America,Public water supply for paper products,2007,Cubic metres,6,Millions,167.0,
553050153,Canada,North America,Public water supply for other manufacturing industries,2005,Cubic metres,6,Millions,264.0,
669611046,Canada,North America,Public water supply for other manufacturing industries,2007,Cubic metres,6,Millions,167.0,
109292380,Canada,North America,Public water supply for services,1995,Cubic metres,6,Millions,3272.4,
719993013,Canada,North America,Public water supply for services,2009,Cubic metres,6,Millions,980.6,
459344931,Canada,North America,Public water supply for services,2011,Cubic metres,6,Millions,997.58,
459326892,Canada,North America,Public water supply for services,2013,Cubic metres,6,Millions,1214.39,
683877254,Canada,North America,Public water supply for services,2015,Cubic metres,6,Millions,1032.92,
726451439,Canada,North America,Public water supply for services,2017,Cubic metres,6,Millions,926.7,
109292380,Canada,North America,Self- and other supply ,1995,Cubic metres,6,Millions,39673.0,
719993013,Canada,North America,Self- and other supply ,2009,Cubic metres,6,Millions,33927.0,
459344931,Canada,North America,Self- and other supply ,2011,Cubic metres,6,Millions,30408.0,
459326892,Canada,North America,Self- and other supply ,2013,Cubic metres,6,Millions,32425.0,
109292380,Canada,North America,Self- and other supply for industrial activities,1995,Cubic metres,6,Millions,34918.0,
719993013,Canada,North America,Self- and other supply for industrial activities,2009,Cubic metres,6,Millions,30565.56,
459344931,Canada,North America,Self- and other supply for industrial activities,2011,Cubic metres,6,Millions,28031.589,
459326892,Canada,North America,Self- and other supply for industrial activities,2013,Cubic metres,6,Millions,29759.208,
553050153,Canada,North America,Self- and other supply - Other manufacturing,2005,Cubic metres,6,Millions,927.0,
669611046,Canada,North America,Self- and other supply - Other manufacturing,2007,Cubic metres,6,Millions,881.0,
669611046,Canada,North America,Self- and other supply - transport vehicles and equipment,2007,Cubic metres,6,Millions,4.0,
553050153,Canada,North America,Self- and other supply for basic metals,2005,Cubic metres,6,Millions,1510.0,
669611046,Canada,North America,Self- and other supply for basic metals,2007,Cubic metres,6,Millions,1123.0,
553050153,Canada,North America,Self- and other supply for paper products,2005,Cubic metres,6,Millions,2433.0,
669611046,Canada,North America,Self- and other supply for paper products,2007,Cubic metres,6,Millions,1793.0,
109292380,Canada,North America,"Self- and other supply for agriculture, fishing and forestry",1995,Cubic metres,6,Millions,4104.5,
719993013,Canada,North America,"Self- and other supply for agriculture, fishing and forestry",2009,Cubic metres,6,Millions,2824.2,
459344931,Canada,North America,"Self- and other supply for agriculture, fishing and forestry",2011,Cubic metres,6,Millions,1828.21,
459326892,Canada,North America,"Self- and other supply for agriculture, fishing and forestry",2013,Cubic metres,6,Millions,2205.85,
683877254,Canada,North America,"Self- and other supply for agriculture, fishing and forestry",2015,Cubic metres,6,Millions,3367.79,
726451439,Canada,North America,"Self- and other supply for agriculture, fishing and forestry",2017,Cubic metres,6,Millions,3859.58,
553050153,Canada,North America,Self- and other supply for food processing industry,2005,Cubic metres,6,Millions,231.0,
669611046,Canada,North America,Self- and other supply for food processing industry,2007,Cubic metres,6,Millions,166.0,
109292380,Canada,North America,Self- and other supply for total manufacturing,1995,Cubic metres,6,Millions,5541.8,
553050153,Canada,North America,Self- and other supply for total manufacturing,2005,Cubic metres,6,Millions,5101.0,
669611046,Canada,North America,Self- and other supply for total manufacturing,2007,Cubic metres,6,Millions,3967.0,
719993013,Canada,North America,Self- and other supply for total manufacturing,2009,Cubic metres,6,Millions,3389.01,
459344931,Canada,North America,Self- and other supply for total manufacturing,2011,Cubic metres,6,Millions,3335.64,
459326892,Canada,North America,Self- and other supply for total manufacturing,2013,Cubic metres,6,Millions,3504.61,
683877254,Canada,North America,Self- and other supply for total manufacturing,2015,Cubic metres,6,Millions,3179.39,
726451439,Canada,North America,Self- and other supply for total manufacturing,2017,Cubic metres,6,Millions,3200.95,
132872237,Czech Republic,Europe,Total losses during transport,2006,Cubic metres,6,Millions,158.0,
431310672,Czech Republic,Europe,Total losses during transport,2007,Cubic metres,6,Millions,150.0,
459039104,Czech Republic,Europe,Total losses during transport,2008,Cubic metres,6,Millions,140.0,
511243787,Czech Republic,Europe,Total losses during transport,2009,Cubic metres,6,Millions,132.0,
780904089,Czech Republic,Europe,Total losses during transport,2010,Cubic metres,6,Millions,136.0,
359524268,Czech Republic,Europe,Total losses during transport,2011,Cubic metres,6,Millions,124.0,
633225221,Czech Republic,Europe,Total losses during transport,2012,Cubic metres,6,Millions,129.0,
787433548,Czech Republic,Europe,Total losses during transport,2013,Cubic metres,6,Millions,122.0,
147815921,Czech Republic,Europe,Total losses during transport,2014,Cubic metres,6,Millions,96.0,
716463188,Czech Republic,Europe,Total losses during transport,2015,Cubic metres,6,Millions,99.0,
541874680,Czech Republic,Europe,Total losses during transport,2016,Cubic metres,6,Millions,90.0,
106111083,Czech Republic,Europe,Total losses during transport,2017,Cubic metres,6,Millions,98.0,
128636737,Czech Republic,Europe,Total losses during transport,2018,Cubic metres,6,Millions,95.0,
818078230,Czech Republic,Europe,Total losses during transport,2019,Cubic metres,6,Millions,86.0,
638499458,Czech Republic,Europe,Total losses during transport,2020,Cubic metres,6,Millions,88.0,
745776187,Czech Republic,Europe,Total losses during transport,2021,Cubic metres,6,Millions,86.5,
28597936,Czech Republic,Europe,Public water supply,1995,Cubic metres,6,Millions,655.9,
73090308,Czech Republic,Europe,Public water supply,1996,Cubic metres,6,Millions,631.4,
196997771,Czech Republic,Europe,Public water supply,1997,Cubic metres,6,Millions,604.0,
919634929,Czech Republic,Europe,Public water supply,1998,Cubic metres,6,Millions,579.9,
547352276,Czech Republic,Europe,Public water supply,1999,Cubic metres,6,Millions,564.2,
335469475,Czech Republic,Europe,Public water supply,2000,Cubic metres,6,Millions,554.1,
855451131,Czech Republic,Europe,Public water supply,2001,Cubic metres,6,Millions,535.6,
165356532,Czech Republic,Europe,Public water supply,2002,Cubic metres,6,Millions,545.3,
253232231,Czech Republic,Europe,Public water supply,2003,Cubic metres,6,Millions,547.2,
707993254,Czech Republic,Europe,Public water supply,2004,Cubic metres,6,Millions,543.5,
859103052,Czech Republic,Europe,Public water supply,2005,Cubic metres,6,Millions,531.6,
132872237,Czech Republic,Europe,Public water supply,2006,Cubic metres,6,Millions,527.3,
431310672,Czech Republic,Europe,Public water supply,2007,Cubic metres,6,Millions,531.4,
459039104,Czech Republic,Europe,Public water supply,2008,Cubic metres,6,Millions,520.4,
511243787,Czech Republic,Europe,Public water supply,2009,Cubic metres,6,Millions,512.0,
780904089,Czech Republic,Europe,Public water supply,2010,Cubic metres,6,Millions,500.0,
359524268,Czech Republic,Europe,Public water supply,2011,Cubic metres,6,Millions,492.2,
633225221,Czech Republic,Europe,Public water supply,2012,Cubic metres,6,Millions,490.8,
787433548,Czech Republic,Europe,Public water supply,2013,Cubic metres,6,Millions,478.3,
147815921,Czech Republic,Europe,Public water supply,2014,Cubic metres,6,Millions,468.7,
716463188,Czech Republic,Europe,Public water supply,2015,Cubic metres,6,Millions,476.8,
541874680,Czech Republic,Europe,Public water supply,2016,Cubic metres,6,Millions,478.9,
106111083,Czech Republic,Europe,Public water supply,2017,Cubic metres,6,Millions,482.0,
128636737,Czech Republic,Europe,Public water supply,2018,Cubic metres,6,Millions,490.4,
818078230,Czech Republic,Europe,Public water supply,2019,Cubic metres,6,Millions,492.6,
638499458,Czech Republic,Europe,Public water supply,2020,Cubic metres,6,Millions,479.0,
745776187,Czech Republic,Europe,Public water supply,2021,Cubic metres,6,Millions,478.7,
28597936,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",1995,Cubic metres,6,Millions,10.5,
73090308,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",1996,Cubic metres,6,Millions,10.7,
196997771,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",1997,Cubic metres,6,Millions,10.3,
919634929,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",1998,Cubic metres,6,Millions,8.9,
547352276,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",1999,Cubic metres,6,Millions,7.1,
335469475,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2000,Cubic metres,6,Millions,8.1,
855451131,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2001,Cubic metres,6,Millions,6.7,
165356532,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2002,Cubic metres,6,Millions,6.3,
253232231,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2003,Cubic metres,6,Millions,7.1,
707993254,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2004,Cubic metres,6,Millions,9.3,
859103052,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2005,Cubic metres,6,Millions,9.3,
132872237,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2006,Cubic metres,6,Millions,10.512,
431310672,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2007,Cubic metres,6,Millions,9.868,
459039104,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2008,Cubic metres,6,Millions,9.402,
511243787,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2009,Cubic metres,6,Millions,9.3,
780904089,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2010,Cubic metres,6,Millions,8.7,
359524268,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2011,Cubic metres,6,Millions,8.2,
633225221,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2012,Cubic metres,6,Millions,8.2,
787433548,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2013,Cubic metres,6,Millions,7.6,
147815921,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2014,Cubic metres,6,Millions,7.2,
716463188,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2015,Cubic metres,6,Millions,7.5,
541874680,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2016,Cubic metres,6,Millions,7.4,
106111083,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2017,Cubic metres,6,Millions,7.5,
128636737,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2018,Cubic metres,6,Millions,7.7,
818078230,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2019,Cubic metres,6,Millions,7.6,
638499458,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2020,Cubic metres,6,Millions,6.8,
745776187,Czech Republic,Europe,"Public water supply for agriculture, forestry and fishing",2021,Cubic metres,6,Millions,6.7,
28597936,Czech Republic,Europe,Public water supply for households,1995,Cubic metres,6,Millions,391.3,
73090308,Czech Republic,Europe,Public water supply for households,1996,Cubic metres,6,Millions,375.7,
196997771,Czech Republic,Europe,Public water supply for households,1997,Cubic metres,6,Millions,365.0,
919634929,Czech Republic,Europe,Public water supply for households,1998,Cubic metres,6,Millions,357.8,
547352276,Czech Republic,Europe,Public water supply for households,1999,Cubic metres,6,Millions,355.1,
335469475,Czech Republic,Europe,Public water supply for households,2000,Cubic metres,6,Millions,351.1,
855451131,Czech Republic,Europe,Public water supply for households,2001,Cubic metres,6,Millions,339.3,
165356532,Czech Republic,Europe,Public water supply for households,2002,Cubic metres,6,Millions,342.9,
253232231,Czech Republic,Europe,Public water supply for households,2003,Cubic metres,6,Millions,344.7,
707993254,Czech Republic,Europe,Public water supply for households,2004,Cubic metres,6,Millions,349.5,
859103052,Czech Republic,Europe,Public water supply for households,2005,Cubic metres,6,Millions,338.6,
132872237,Czech Republic,Europe,Public water supply for households,2006,Cubic metres,6,Millions,343.9,
431310672,Czech Republic,Europe,Public water supply for households,2007,Cubic metres,6,Millions,349.4,
459039104,Czech Republic,Europe,Public water supply for households,2008,Cubic metres,6,Millions,335.22,
511243787,Czech Republic,Europe,Public water supply for households,2009,Cubic metres,6,Millions,332.1,
780904089,Czech Republic,Europe,Public water supply for households,2010,Cubic metres,6,Millions,323.3,
359524268,Czech Republic,Europe,Public water supply for households,2011,Cubic metres,6,Millions,325.4,
633225221,Czech Republic,Europe,Public water supply for households,2012,Cubic metres,6,Millions,323.6,
787433548,Czech Republic,Europe,Public water supply for households,2013,Cubic metres,6,Millions,317.6,
147815921,Czech Republic,Europe,Public water supply for households,2014,Cubic metres,6,Millions,316.0,
716463188,Czech Republic,Europe,Public water supply for households,2015,Cubic metres,6,Millions,318.7,
541874680,Czech Republic,Europe,Public water supply for households,2016,Cubic metres,6,Millions,322.3,
106111083,Czech Republic,Europe,Public water supply for households,2017,Cubic metres,6,Millions,324.5,
128636737,Czech Republic,Europe,Public water supply for households,2018,Cubic metres,6,Millions,327.8,
818078230,Czech Republic,Europe,Public water supply for households,2019,Cubic metres,6,Millions,333.8,
638499458,Czech Republic,Europe,Public water supply for households,2020,Cubic metres,6,Millions,337.5,
745776187,Czech Republic,Europe,Public water supply for households,2021,Cubic metres,6,Millions,342.6,
28597936,Czech Republic,Europe,Public water supply for services,1995,Cubic metres,6,Millions,0.0,
73090308,Czech Republic,Europe,Public water supply for services,1996,Cubic metres,6,Millions,0.0,
196997771,Czech Republic,Europe,Public water supply for services,1997,Cubic metres,6,Millions,0.0,
919634929,Czech Republic,Europe,Public water supply for services,1998,Cubic metres,6,Millions,119.8,
547352276,Czech Republic,Europe,Public water supply for services,1999,Cubic metres,6,Millions,115.9,
335469475,Czech Republic,Europe,Public water supply for services,2000,Cubic metres,6,Millions,153.6,
855451131,Czech Republic,Europe,Public water supply for services,2001,Cubic metres,6,Millions,150.0,
165356532,Czech Republic,Europe,Public water supply for services,2002,Cubic metres,6,Millions,140.4,
253232231,Czech Republic,Europe,Public water supply for services,2003,Cubic metres,6,Millions,135.2,
707993254,Czech Republic,Europe,Public water supply for services,2004,Cubic metres,6,Millions,122.2,
859103052,Czech Republic,Europe,Public water supply for services,2005,Cubic metres,6,Millions,119.1,
132872237,Czech Republic,Europe,Public water supply for services,2006,Cubic metres,6,Millions,101.3,
431310672,Czech Republic,Europe,Public water supply for services,2007,Cubic metres,6,Millions,106.8,
459039104,Czech Republic,Europe,Public water supply for services,2008,Cubic metres,6,Millions,118.517,
511243787,Czech Republic,Europe,Public water supply for services,2009,Cubic metres,6,Millions,130.7,
780904089,Czech Republic,Europe,Public water supply for services,2010,Cubic metres,6,Millions,119.9,
359524268,Czech Republic,Europe,Public water supply for services,2011,Cubic metres,6,Millions,115.7,
633225221,Czech Republic,Europe,Public water supply for services,2012,Cubic metres,6,Millions,115.2,
787433548,Czech Republic,Europe,Public water supply for services,2013,Cubic metres,6,Millions,110.1,
147815921,Czech Republic,Europe,Public water supply for services,2014,Cubic metres,6,Millions,104.7,
716463188,Czech Republic,Europe,Public water supply for services,2015,Cubic metres,6,Millions,108.4,
541874680,Czech Republic,Europe,Public water supply for services,2016,Cubic metres,6,Millions,107.3,
106111083,Czech Republic,Europe,Public water supply for services,2017,Cubic metres,6,Millions,108.0,
128636737,Czech Republic,Europe,Public water supply for services,2018,Cubic metres,6,Millions,111.8,
818078230,Czech Republic,Europe,Public water supply for services,2019,Cubic metres,6,Millions,109.0,
638499458,Czech Republic,Europe,Public water supply for services,2020,Cubic metres,6,Millions,96.7,
745776187,Czech Republic,Europe,Public water supply for services,2021,Cubic metres,6,Millions,92.4,
28597936,Czech Republic,Europe,Public water supply for industry and construction,1995,Cubic metres,6,Millions,254.1,
73090308,Czech Republic,Europe,Public water supply for industry and construction,1996,Cubic metres,6,Millions,245.0,
196997771,Czech Republic,Europe,Public water supply for industry and construction,1997,Cubic metres,6,Millions,228.7,
919634929,Czech Republic,Europe,Public water supply for industry and construction,1998,Cubic metres,6,Millions,93.4,
547352276,Czech Republic,Europe,Public water supply for industry and construction,1999,Cubic metres,6,Millions,86.1,
335469475,Czech Republic,Europe,Public water supply for industry and construction,2000,Cubic metres,6,Millions,41.3,
855451131,Czech Republic,Europe,Public water supply for industry and construction,2001,Cubic metres,6,Millions,39.6,
165356532,Czech Republic,Europe,Public water supply for industry and construction,2002,Cubic metres,6,Millions,55.7,
253232231,Czech Republic,Europe,Public water supply for industry and construction,2003,Cubic metres,6,Millions,60.2,
707993254,Czech Republic,Europe,Public water supply for industry and construction,2004,Cubic metres,6,Millions,62.5,
859103052,Czech Republic,Europe,Public water supply for industry and construction,2005,Cubic metres,6,Millions,64.6,
132872237,Czech Republic,Europe,Public water supply for industry and construction,2006,Cubic metres,6,Millions,71.641,
431310672,Czech Republic,Europe,Public water supply for industry and construction,2007,Cubic metres,6,Millions,65.313,
459039104,Czech Republic,Europe,Public water supply for industry and construction,2008,Cubic metres,6,Millions,57.255,
511243787,Czech Republic,Europe,Public water supply for industry and construction,2009,Cubic metres,6,Millions,40.0,
780904089,Czech Republic,Europe,Public water supply for industry and construction,2010,Cubic metres,6,Millions,48.1,
359524268,Czech Republic,Europe,Public water supply for industry and construction,2011,Cubic metres,6,Millions,43.9,
633225221,Czech Republic,Europe,Public water supply for industry and construction,2012,Cubic metres,6,Millions,43.9,
787433548,Czech Republic,Europe,Public water supply for industry and construction,2013,Cubic metres,6,Millions,42.9,
147815921,Czech Republic,Europe,Public water supply for industry and construction,2014,Cubic metres,6,Millions,40.8,
716463188,Czech Republic,Europe,Public water supply for industry and construction,2015,Cubic metres,6,Millions,42.2,
541874680,Czech Republic,Europe,Public water supply for industry and construction,2016,Cubic metres,6,Millions,41.8,
106111083,Czech Republic,Europe,Public water supply for industry and construction,2017,Cubic metres,6,Millions,42.1,
128636737,Czech Republic,Europe,Public water supply for industry and construction,2018,Cubic metres,6,Millions,43.1,
818078230,Czech Republic,Europe,Public water supply for industry and construction,2019,Cubic metres,6,Millions,42.2,
638499458,Czech Republic,Europe,Public water supply for industry and construction,2020,Cubic metres,6,Millions,38.0,
745776187,Czech Republic,Europe,Public water supply for industry and construction,2021,Cubic metres,6,Millions,37.1,
132872237,Czech Republic,Europe,Self- and other supply ,2006,Cubic metres,6,Millions,1230.3,
431310672,Czech Republic,Europe,Self- and other supply ,2007,Cubic metres,6,Millions,1267.6,
459039104,Czech Republic,Europe,Self- and other supply ,2008,Cubic metres,6,Millions,1306.7,
511243787,Czech Republic,Europe,Self- and other supply ,2009,Cubic metres,6,Millions,1275.1,
780904089,Czech Republic,Europe,Self- and other supply ,2010,Cubic metres,6,Millions,1288.3,
359524268,Czech Republic,Europe,Self- and other supply ,2011,Cubic metres,6,Millions,1248.6,
633225221,Czech Republic,Europe,Self- and other supply ,2012,Cubic metres,6,Millions,1203.7,
787433548,Czech Republic,Europe,Self- and other supply ,2013,Cubic metres,6,Millions,1032.0,
147815921,Czech Republic,Europe,Self- and other supply ,2014,Cubic metres,6,Millions,1047.7,
716463188,Czech Republic,Europe,Self- and other supply ,2015,Cubic metres,6,Millions,990.2,
541874680,Czech Republic,Europe,Self- and other supply ,2016,Cubic metres,6,Millions,1029.9,
106111083,Czech Republic,Europe,Self- and other supply ,2017,Cubic metres,6,Millions,1013.8,
128636737,Czech Republic,Europe,Self- and other supply ,2018,Cubic metres,6,Millions,966.0,
818078230,Czech Republic,Europe,Self- and other supply ,2019,Cubic metres,6,Millions,890.1,
638499458,Czech Republic,Europe,Self- and other supply ,2020,Cubic metres,6,Millions,764.7,
745776187,Czech Republic,Europe,Self- and other supply ,2021,Cubic metres,6,Millions,749.9,
132872237,Czech Republic,Europe,Self- and other supply - Services,2006,Cubic metres,6,Millions,19.0,
431310672,Czech Republic,Europe,Self- and other supply - Services,2007,Cubic metres,6,Millions,21.1,
459039104,Czech Republic,Europe,Self- and other supply - Services,2008,Cubic metres,6,Millions,24.9,
511243787,Czech Republic,Europe,Self- and other supply - Services,2009,Cubic metres,6,Millions,21.1,
780904089,Czech Republic,Europe,Self- and other supply - Services,2010,Cubic metres,6,Millions,21.7,
359524268,Czech Republic,Europe,Self- and other supply - Services,2011,Cubic metres,6,Millions,22.2,
633225221,Czech Republic,Europe,Self- and other supply - Services,2012,Cubic metres,6,Millions,22.8,
787433548,Czech Republic,Europe,Self- and other supply - Services,2013,Cubic metres,6,Millions,20.8,
147815921,Czech Republic,Europe,Self- and other supply - Services,2014,Cubic metres,6,Millions,19.8,
716463188,Czech Republic,Europe,Self- and other supply - Services,2015,Cubic metres,6,Millions,21.8,
541874680,Czech Republic,Europe,Self- and other supply - Services,2016,Cubic metres,6,Millions,24.8,
106111083,Czech Republic,Europe,Self- and other supply - Services,2017,Cubic metres,6,Millions,26.1,
128636737,Czech Republic,Europe,Self- and other supply - Services,2018,Cubic metres,6,Millions,26.0,
818078230,Czech Republic,Europe,Self- and other supply - Services,2019,Cubic metres,6,Millions,26.9,
638499458,Czech Republic,Europe,Self- and other supply - Services,2020,Cubic metres,6,Millions,25.1,
745776187,Czech Republic,Europe,Self- and other supply - Services,2021,Cubic metres,6,Millions,25.7,
132872237,Czech Republic,Europe,Self- and other supply - Construction,2006,Cubic metres,6,Millions,0.5,
431310672,Czech Republic,Europe,Self- and other supply - Construction,2007,Cubic metres,6,Millions,0.5,
459039104,Czech Republic,Europe,Self- and other supply - Construction,2008,Cubic metres,6,Millions,0.3,
511243787,Czech Republic,Europe,Self- and other supply - Construction,2009,Cubic metres,6,Millions,0.3,
780904089,Czech Republic,Europe,Self- and other supply - Construction,2010,Cubic metres,6,Millions,0.2,
359524268,Czech Republic,Europe,Self- and other supply - Construction,2011,Cubic metres,6,Millions,0.2,
633225221,Czech Republic,Europe,Self- and other supply - Construction,2012,Cubic metres,6,Millions,0.2,
787433548,Czech Republic,Europe,Self- and other supply - Construction,2013,Cubic metres,6,Millions,0.2,
147815921,Czech Republic,Europe,Self- and other supply - Construction,2014,Cubic metres,6,Millions,0.1,
716463188,Czech Republic,Europe,Self- and other supply - Construction,2015,Cubic metres,6,Millions,0.1,
541874680,Czech Republic,Europe,Self- and other supply - Construction,2016,Cubic metres,6,Millions,0.4,
106111083,Czech Republic,Europe,Self- and other supply - Construction,2017,Cubic metres,6,Millions,0.4,
128636737,Czech Republic,Europe,Self- and other supply - Construction,2018,Cubic metres,6,Millions,0.4,
818078230,Czech Republic,Europe,Self- and other supply - Construction,2019,Cubic metres,6,Millions,0.2,
638499458,Czech Republic,Europe,Self- and other supply - Construction,2020,Cubic metres,6,Millions,0.1,
745776187,Czech Republic,Europe,Self- and other supply - Construction,2021,Cubic metres,6,Millions,0.1,
132872237,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2006,Cubic metres,6,Millions,581.1,
431310672,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2007,Cubic metres,6,Millions,607.1,
459039104,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2008,Cubic metres,6,Millions,637.6,
511243787,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2009,Cubic metres,6,Millions,682.7,
780904089,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2010,Cubic metres,6,Millions,697.5,
359524268,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2011,Cubic metres,6,Millions,681.9,
633225221,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2012,Cubic metres,6,Millions,627.5,
787433548,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2013,Cubic metres,6,Millions,496.1,
147815921,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2014,Cubic metres,6,Millions,491.9,
716463188,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2015,Cubic metres,6,Millions,439.1,
541874680,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2016,Cubic metres,6,Millions,514.4,
106111083,Czech Republic,Europe,Self- and other supply for electricity production (cooling),2017,Cubic metres,6,Millions,481.2,
